time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.19590456925139163,-0.05196236974998034,11.750097409669069,0.0011856837241923657,0.11877176923732513,0.0,-0.6361049995130448,-0.10567731521220335,2.739331401522244,0.057479495298826865,0.06968989549578063,0.0,434.21638055906175,432.3707544035044,433.134795338788,435.50284283058363
1.2600000000000007,-0.23646620921812542,-0.05826725511384042,11.916707091455924,0.0043181876879589964,0.12275288082990965,0.0,-0.7163342218269547,-0.10416023662452073,2.814066155424065,0.03874633916402182,0.05866688457208586,0.0,437.8883492951443,436.9737354969992,439.17503728129753,437.6202344708654
1.3200000000000007,-0.28213713385885114,-0.06441399170489888,12.089538221269118,0.00715258007109032,0.12650912922994983,0.0,-0.8063835529340387,-0.100453641840769,2.9465542759580052,0.06033756153007813,0.06949776024598775,0.0,457.24795243491155,458.11266200182143,454.6641981406623,456.39198145790573
1.3800000000000008,-0.33276317578406356,-0.07030450092623135,12.266138640091965,0.011398153036454417,0.13064082872391136,0.0,-0.8815187654504755,-0.09555359004647417,2.9400638282987677,0.08607455375080095,0.06755880447546177,0.0,412.1516429365958,411.98422966064754,411.94192977566,414.21561606675317
1.4400000000000008,-0.3876160621000846,-0.07585606329729089,12.43964662770684,0.01627180691040664,0.1351356975591571,0.0,-0.9472673338238354,-0.08912879429029524,2.843709111326788,0.06915519275809782,0.08659782567675217,0.0,379.97132087728806,381.7975302163096,381.64420596958047,380.032241512631
1.5000000000000009,-0.4474473545775973,-0.08083378710318334,12.614373398637593,0.020218446147930003,0.14125056002281777,0.0,-1.0476878110510934,-0.07636808386141791,2.9800269284511303,0.05798553921885642,0.12205324204052438,0.0,457.4912507650948,460.31371889464333,458.63247087346554,457.7474969471856
1.560000000000001,-0.5132873137154776,-0.08498609621776322,12.796144806553619,0.023240820551427177,0.14866698711755788,0.0,-1.1476977179611545,-0.061712315637546235,3.0785850737311136,0.02731586972560164,0.12654380771433124,0.0,447.7340269485113,448.1129369689116,449.08743080776094,446.5942015683642
1.620000000000001,-0.5851966814453519,-0.08821768996197339,12.983221149391262,0.025266891458827878,0.15624852963573943,0.0,-1.250006671476874,-0.04583302700173407,3.1568949605559795,0.0442732533907266,0.1259873138177441,0.0,442.93823591587676,442.90707437655374,441.19636512739766,442.5947001503497
1.680000000000001,-0.6636589415769173,-0.09041118437460595,13.176599663209181,0.027958279044708156,0.16373156190111793,0.0,-1.3661535643497398,-0.02701302155005371,3.288467161870152,0.04599774014909179,0.122050500496564,0.0,460.6431941906271,460.3453001313089,459.3482056406857,459.48602638606064
1.740000000000001,-0.7489831598322847,-0.09146355898508397,13.376211323359593,0.031178177112405336,0.17103254514969812,0.0,-1.4786806209122227,-0.007780493883631185,3.3648177333818725,0.06574489041463835,0.12093859473158411,0.0,443.5272320297347,443.4493184357995,443.5322180757957,445.1529704496261
1.8000000000000012,-0.8408956767592418,-0.09135175001161974,13.578574696680406,0.035503834373217025,0.17801509961883166,0.0,-1.5857148996872343,0.011871966310292793,3.3803731511674977,0.0824589885885434,0.10519487946986265,0.0,426.0624283444653,424.7268509353839,423.9852019178494,425.4230386948
1.8600000000000012,-0.9393077171718802,-0.08999045072328506,13.781559019512036,0.04065093425684374,0.1839956510539107,0.0,-1.6952454006003705,0.03394193859382488,3.385551443252418,0.09171838964917196,0.08537452491144151,0.0,423.0298871653942,421.32857049321996,421.69987028741485,422.50544356335115
1.9200000000000013,-1.0447401972231078,-0.08713710465473215,13.986637984455683,0.04592864024539889,0.1894310174885483,0.0,-1.8196666859039121,0.061675768188706646,3.449995116098246,0.07913471784194119,0.09937840041884798,0.0,441.3495793776866,442.5107804880712,442.82699868588935,441.79701283314796
1.9800000000000013,-1.1582631314651786,-0.08239668248763703,14.198183144759453,0.05088461652888121,0.19594641906066546,0.0,-1.965044734723184,0.09683565803829809,3.6007423866163077,0.08875417438068922,0.12253244233283817,0.0,468.6223150933124,470.4281782399178,470.07704710916715,470.82701228150717
2.0400000000000014,-1.2809691128795004,-0.07535775511675115,14.420246307769004,0.056060629734700385,0.2032877676069278,0.0,-2.125892722043365,0.13835671061599544,3.8003316745646343,0.08076382521303663,0.12200053746684186,0.0,485.7891236064278,485.7613878340588,486.88025270947196,486.28745789012567
2.1000000000000014,-1.4134350137882652,-0.06572932872460181,14.653885938084445,0.060523920407937304,0.2103179517295075,0.0,-2.2903409281383413,0.18307283398996696,3.986615940526881,0.05689991625948233,0.10515348443313098,0.0,484.5049585599912,483.2475438735885,485.7098388891411,483.92036179436684
2.1600000000000015,-1.5548189440580127,-0.05364084662068644,14.893459733267024,0.06366856859519654,0.2166548717878598,0.0,-2.423034488642045,0.22015046450434128,3.9988312377390236,0.041446260776443304,0.10652263634533128,0.0,432.2087673595124,432.3342553152518,432.5493513172372,431.24766149814934
2.2200000000000015,-1.7037235719198036,-0.039440031093091264,15.131177119569555,0.06582829786860422,0.22324585777736417,0.0,-2.5410394738582265,0.2533900919921854,3.925072034836485,0.021919366924464327,0.1157837883144985,0.0,403.57626198981126,404.42333734307,403.5740913919694,401.80818079450535
2.2800000000000016,-1.860047317816048,-0.023152126683483862,15.365413515148742,0.06675714571323876,0.2301662775168145,0.0,-2.6703796105877924,0.28962455616336163,3.882648501722631,-0.0022730619165098487,0.11443918678052353,0.0,414.07071652150665,413.9653537854751,415.8748180508481,413.7500536230096
2.3400000000000016,-2.0244749668365114,-0.004620287905944223,15.597989081534196,0.06650142822823835,0.23673608729701545,0.0,-2.8111621594426834,0.3280672129982422,3.8695861028841394,-0.008570440836652492,0.09712371665424692,0.0,425.09152374475474,423.6160219048982,425.64426833282346,425.10501049068523
2.4000000000000017,-2.1974069624598025,0.016191292977303654,15.829465071404062,0.06592879894227455,0.24307792788037208,0.0,-2.953812503514342,0.36558923076668337,3.8460407631645577,-0.01156533655852783,0.11888581554052431,0.0,421.0945811083828,422.9832968840144,421.9475384327415,421.68899627595573
2.4600000000000017,-2.3794956151684814,0.03936497022007391,16.061371228618736,0.0649035230883186,0.25074444149454145,0.0,-3.116499303650319,0.406751370663176,3.8836143070194313,-0.031415912460324366,0.14133780086818404,0.0,442.5109407981652,444.3701048474298,443.2641176118736,441.6296675383458
2.520000000000002,-2.571498766951844,0.06497847597315735,16.295437498706534,0.06254480261469286,0.259696669353942,0.0,-3.2844092858638856,0.44680194616463104,3.917994665579812,-0.06388152119643122,0.16152367951792598,0.0,442.21451561243845,443.89501103144636,444.6107725726303,441.9415095589587
2.580000000000002,-2.774764576145627,0.09317030426833112,16.535237825463884,0.058582836137609284,0.2699749874699462,0.0,-3.492075044395534,0.49241520154077506,4.07413107810294,-0.07072310045719729,0.1858956240967462,0.0,482.59125108702654,484.452598550455,482.0821502299395,481.5619801901696
2.640000000000002,-2.9901108387723196,0.12387251553485733,16.782071171611786,0.054640369644410214,0.2808852821411394,0.0,-3.687145073859466,0.5305266783134044,4.1526814993880325,-0.057204518220026326,0.17216672775496655,0.0,461.5582535869827,460.50389121635095,461.1576118851919,462.2212531124697
2.700000000000002,-3.216126643430318,0.15654395730958465,17.029183546750925,0.05114250502022344,0.291204731016264,0.0,-3.8476177140678907,0.5582327063121661,4.084114522439723,-0.06057806430302846,0.17163716163728637,0.0,414.99026349484626,414.97447448872083,414.0733155586758,413.77374198891107
2.760000000000002,-3.4534857300115096,0.19107445629755887,17.27719297847715,0.0475971537980886,0.3012820140017487,0.0,-4.065276294764007,0.5923553138054504,4.181738038238589,-0.05626751072826901,0.15934140116370155,0.0,470.9270043585265,470.00001098201983,469.7040173492017,470.03599321438065
2.820000000000002,-3.704024625181633,0.22755878541685481,17.53063560634054,0.043767170832973434,0.31095974167023854,0.0,-4.286878414440814,0.6233791344306624,4.265249973472852,-0.08664303292542468,0.16493759777255398,0.0,467.86198272224505,468.32081756968216,469.3577730124058,466.9909382512853
2.880000000000002,-3.968471961283485,0.265866767760786,17.790215107607875,0.03848119683426532,0.32063183501203607,0.0,-4.528891539061076,0.6529360762119402,4.3860406333171476,-0.09118225995400445,0.15243875715766403,0.0,481.8875873330381,480.96414088098635,482.8269495824988,482.4785336081985
2.940000000000002,-4.246893493877832,0.30574224510329934,18.054629174802674,0.033272238054019354,0.32934176511825175,0.0,-4.7526191594674785,0.6757044622277385,4.426794108836767,-0.07927112768252088,0.1238127544130683,0.0,460.31753979909314,458.06468657135935,459.87103993094786,460.80771266856067
3.000000000000002,-4.539445040486837,0.3469318357840997,18.32291523632783,0.028419089922387286,0.33672542295800234,0.0,-4.9997255155046325,0.6967528735061281,4.514863836455176,-0.08432597979621355,0.12151491380051171,0.0,476.59254997668984,476.4294626456911,477.23337906988,476.842524499081
3.0600000000000023,-4.844807587976353,0.3891084856887617,18.59015069196472,0.022967840979459808,0.34426752822739637,0.0,-5.179802992921845,0.7087636835007384,4.392886043676818,-0.1089521079240931,0.13297342574637241,0.0,409.15008828558274,410.18495210550464,409.3437201776681,407.1377419802222
3.1200000000000023,-5.16314195701261,0.43204475493281397,18.85561216012758,0.016789037777462212,0.3523388474794915,0.0,-5.432036435799349,0.721799564113815,4.4546387082052545,-0.0931306572096859,0.13744890787497907,0.0,471.9120885317021,472.27299336767555,470.32435200474833,471.5396566547956
3.1800000000000024,-5.495521287703364,0.4755873894497066,19.12120352660515,0.011538784627791898,0.3602990322459245,0.0,-5.648060696113712,0.7291787199943617,4.397825922646102,-0.07813275506266065,0.120818764423035,0.0,435.1464671480491,433.7682623402772,435.0294652433532,436.27713622371897
3.2400000000000024,-5.843097943294861,0.5195471856409167,19.388769947678256,0.006438110842709399,0.3675020748131157,0.0,-5.938384099447337,0.7356152686779246,4.519425780373455,-0.10458911049138236,0.11847015193831137,0.0,493.72123635215195,493.5593070420919,495.26386344074393,493.30832936106475
3.3000000000000025,-6.206239974440518,0.5637477971360001,19.658215397593594,0.0003363046476181353,0.3749520056078435,0.0,-6.167095343314057,0.737240929714508,4.4614559317083575,-0.09646633484365935,0.1336306895293792,0.0,438.907464081291,440.17821660784773,439.315174605077,439.97921995296684
3.3600000000000025,-6.582259332100993,0.6079502327914582,19.921517582239495,6.277591387070018,0.3830348188052657,0.0,-6.367771978079967,0.7357830228295802,4.315095740346051,-0.10405436867038874,0.136793569318291,0.0,409.9382587330029,410.23768049898877,409.7707982060916,409.0861633592866
3.4200000000000026,-6.971887482977416,0.6519616008221759,20.17942199029236,6.271789303079279,0.3915395872605316,0.0,-6.620631889351112,0.7307711878940504,4.280774309180652,-0.08502345447054342,0.1501535026863011,0.0,449.5142560667557,450.61411779054635,448.73421855738735,450.2687120627147
3.4800000000000026,-7.376611952866878,0.6955872898935992,20.4344898039374,6.266870530114867,0.4008601866587407,0.0,-6.871057238444345,0.7230342505212192,4.220587382116303,-0.07650068596059029,0.16409198439272302,0.0,441.73718847463886,442.9081332361649,443.7825382392168,444.4762393193812
3.5400000000000027,-7.797138406873197,0.7386504264932575,20.6871576264523,6.262083650405621,0.4107923476792221,0.0,-7.14736331920079,0.7120294623850444,4.2004016478898745,-0.08731223309993294,0.16827445646037434,0.0,458.783381411287,459.140609983612,459.31257028055535,458.44918628935994
3.6000000000000028,-8.233391245802592,0.781027132325474,20.936001942449835,6.257474275551644,0.420650119354943,0.0,-7.3953657227568605,0.7001958043266614,4.093611857024346,-0.061435043976787194,0.15485016456812842,0.0,432.4548455836427,431.3487802455178,431.1797371566247,433.3557684605383
3.660000000000003,-8.684702369042517,0.8226355750390124,21.178242721980695,6.253750661906341,0.4296000150171526,0.0,-7.649277803017594,0.6865128295797849,3.980297302453995,-0.06334025612272673,0.1342879041464346,0.0,433.01144005343434,431.2990247276432,431.27032720944055,431.10643278007734
